,image,image_participant_id,setting,mturk_participant_id,estimated_height_cm,actual_height_cm,estimated_weight_kg,actual_weight_kg
5328,369433,7101,1,56,175.26,169.2,61.23,60.4
5329,369433,7101,1,63,160.02,169.2,68.04,60.4
5330,369433,7101,1,74,187.96,169.2,71.67,60.4
5331,369433,7101,1,97,152.4,169.2,51.71,60.4
5332,369433,7101,1,107,167.64,169.2,59.87,60.4
5333,369433,7101,1,109,165.1,169.2,68.04,60.4
5334,369433,7101,1,118,172.72,169.2,74.84,60.4
5335,369433,7101,1,127,160.02,169.2,72.57,60.4
5336,369433,7101,1,130,160.02,169.2,72.57,60.4
5337,369433,7101,1,144,165.1,169.2,56.7,60.4
5338,369433,7101,1,150,170.18,169.2,61.23,60.4
5339,369433,7101,1,164,167.64,169.2,81.65,60.4
5340,369433,7101,1,214,172.72,169.2,79.38,60.4
5341,369433,7101,1,223,165.1,169.2,52.16,60.4
5342,369433,7101,1,229,195.58,169.2,58.97,60.4
5343,369433,7101,1,232,167.64,169.2,49.9,60.4
5344,737665,2420,1,4,175.26,163.9,58.97,57.45
5345,737665,2420,1,15,180.34,163.9,68.04,57.45
5346,737665,2420,1,18,162.56,163.9,70.31,57.45
5347,737665,2420,1,28,180.34,163.9,72.57,57.45
5348,737665,2420,1,36,170.18,163.9,63.5,57.45
5349,737665,2420,1,41,185.42,163.9,71.67,57.45
5350,737665,2420,1,56,172.72,163.9,63.5,57.45
5351,737665,2420,1,63,157.48,163.9,72.57,57.45
5352,737665,2420,1,74,187.96,163.9,72.57,57.45
5353,737665,2420,1,97,169.93,163.9,54.88,57.45
5354,737665,2420,1,107,167.64,163.9,60.33,57.45
5355,737665,2420,1,109,185.42,163.9,72.57,57.45
5356,737665,2420,1,118,175.26,163.9,72.57,57.45
5357,737665,2420,1,127,154.94,163.9,61.23,57.45
5358,737665,2420,1,130,170.18,163.9,68.04,57.45
5359,737665,2420,1,144,170.18,163.9,63.5,57.45
5360,737665,2420,1,150,172.72,163.9,61.23,57.45
5361,737665,2420,1,164,167.64,163.9,72.57,57.45
5362,737665,2420,1,214,149.86,163.9,68.04,57.45
5363,737665,2420,1,223,167.64,163.9,61.23,57.45
5364,737665,2420,1,229,167.64,163.9,58.97,57.45
5365,737665,2420,1,232,177.8,163.9,58.97,57.45
5366,911716,6528,1,4,172.72,162.4,63.5,61.2
5367,911716,6528,1,15,167.64,162.4,68.04,61.2
5368,911716,6528,1,18,139.7,162.4,65.77,61.2
5369,911716,6528,1,28,180.34,162.4,68.04,61.2
5370,911716,6528,1,36,167.64,162.4,58.97,61.2
5371,911716,6528,1,41,182.88,162.4,63.5,61.2
5372,911716,6528,1,56,167.64,162.4,63.5,61.2
5373,911716,6528,1,63,124.46,162.4,69.85,61.2
5374,911716,6528,1,74,167.64,162.4,70.31,61.2
5375,911716,6528,1,97,161.8,162.4,57.61,61.2
5376,911716,6528,1,107,165.1,162.4,49.9,61.2
5377,911716,6528,1,109,167.64,162.4,72.57,61.2
5378,911716,6528,1,118,170.18,162.4,74.84,61.2
5379,911716,6528,1,127,172.72,162.4,70.31,61.2
5380,911716,6528,1,130,162.56,162.4,63.5,61.2
5381,911716,6528,1,144,160.02,162.4,52.16,61.2
5382,911716,6528,1,150,170.18,162.4,61.23,61.2
5383,911716,6528,1,164,167.64,162.4,72.57,61.2
5384,911716,6528,1,214,157.48,162.4,72.12,61.2
5385,911716,6528,1,223,157.48,162.4,52.16,61.2
5386,911716,6528,1,229,167.64,162.4,58.97,61.2
5387,911716,6528,1,232,149.86,162.4,44.91,61.2
5388,245502,7355,1,4,170.18,161.1,68.04,66.75
5389,245502,7355,1,15,167.64,161.1,74.84,66.75
5390,245502,7355,1,18,157.48,161.1,68.04,66.75
5391,245502,7355,1,28,137.16,161.1,61.23,66.75
5392,245502,7355,1,36,172.72,161.1,74.84,66.75
5393,245502,7355,1,41,172.72,161.1,74.84,66.75
5394,245502,7355,1,56,175.26,161.1,68.04,66.75
5395,245502,7355,1,63,157.48,161.1,58.97,66.75
5396,245502,7355,1,74,175.26,161.1,69.4,66.75
5397,245502,7355,1,97,158.75,161.1,59.87,66.75
5398,245502,7355,1,107,162.56,161.1,57.15,66.75
5399,245502,7355,1,109,167.64,161.1,77.11,66.75
5400,245502,7355,1,118,177.8,161.1,79.38,66.75
5401,245502,7355,1,127,167.64,161.1,61.23,66.75
5402,245502,7355,1,130,165.1,161.1,68.04,66.75
5403,245502,7355,1,144,160.02,161.1,68.04,66.75
5404,245502,7355,1,150,170.18,161.1,70.31,66.75
5405,245502,7355,1,164,172.72,161.1,86.18,66.75
5406,245502,7355,1,214,154.94,161.1,72.57,66.75
5407,245502,7355,1,223,160.02,161.1,63.96,66.75
5408,245502,7355,1,229,167.64,161.1,54.43,66.75
5409,245502,7355,1,232,172.72,161.1,56.7,66.75
5410,143386,9289,1,4,160.02,153.6,54.43,56.45
5411,143386,9289,1,15,167.64,153.6,72.57,56.45
5412,143386,9289,1,18,127.0,153.6,56.7,56.45
5413,143386,9289,1,28,127.0,153.6,61.23,56.45
5414,143386,9289,1,36,165.1,153.6,58.97,56.45
5415,143386,9289,1,41,175.26,153.6,68.04,56.45
5416,143386,9289,1,56,162.56,153.6,56.7,56.45
5417,143386,9289,1,63,187.96,153.6,65.77,56.45
5418,143386,9289,1,74,185.42,153.6,63.5,56.45
5419,143386,9289,1,97,149.86,153.6,50.8,56.45
5420,143386,9289,1,107,162.56,153.6,51.71,56.45
5421,143386,9289,1,109,170.18,153.6,77.11,56.45
5422,143386,9289,1,118,172.72,153.6,68.04,56.45
5423,143386,9289,1,127,160.02,153.6,68.04,56.45
5424,143386,9289,1,130,160.02,153.6,58.97,56.45
5425,143386,9289,1,144,160.02,153.6,61.23,56.45
5426,143386,9289,1,150,167.64,153.6,61.23,56.45
5427,143386,9289,1,164,167.64,153.6,68.04,56.45
5428,143386,9289,1,214,154.94,153.6,68.04,56.45
5429,143386,9289,1,223,165.1,153.6,56.7,56.45
5430,143386,9289,1,229,167.64,153.6,68.04,56.45
5431,143386,9289,1,232,160.02,153.6,45.36,56.45
5432,480181,5077,1,4,160.02,160.0,49.9,50.1
5433,480181,5077,1,15,167.64,160.0,63.5,50.1
5434,480181,5077,1,18,157.48,160.0,58.97,50.1
5435,480181,5077,1,28,144.78,160.0,49.9,50.1
5436,480181,5077,1,36,165.1,160.0,61.23,50.1
5437,480181,5077,1,41,160.02,160.0,63.5,50.1
5438,480181,5077,1,56,167.64,160.0,54.43,50.1
5439,480181,5077,1,63,134.62,160.0,63.5,50.1
5440,480181,5077,1,74,167.64,160.0,74.84,50.1
5441,480181,5077,1,97,152.91,160.0,48.53,50.1
5442,480181,5077,1,107,157.48,160.0,51.26,50.1
5443,480181,5077,1,109,167.64,160.0,63.5,50.1
5444,480181,5077,1,118,167.64,160.0,63.5,50.1
5445,480181,5077,1,127,144.78,160.0,49.9,50.1
5446,480181,5077,1,130,139.7,160.0,58.97,50.1
5447,480181,5077,1,144,152.4,160.0,48.99,50.1
5448,480181,5077,1,150,172.72,160.0,58.97,50.1
5449,480181,5077,1,164,162.56,160.0,58.97,50.1
5450,480181,5077,1,214,121.92,160.0,68.04,50.1
5451,480181,5077,1,223,165.1,160.0,54.43,50.1
5452,480181,5077,1,229,195.58,160.0,79.38,50.1
5453,480181,5077,1,232,162.56,160.0,45.36,50.1
5454,183560,3912,1,4,175.26,164.1,60.33,51.2
5455,183560,3912,1,15,172.72,164.1,58.97,51.2
5456,183560,3912,1,18,127.0,164.1,63.5,51.2
5457,183560,3912,1,28,157.48,164.1,63.5,51.2
5458,183560,3912,1,36,167.64,164.1,56.7,51.2
5459,183560,3912,1,41,165.1,164.1,65.77,51.2
5460,183560,3912,1,56,167.64,164.1,63.5,51.2
5461,183560,3912,1,63,187.96,164.1,27.22,51.2
5462,183560,3912,1,74,170.18,164.1,70.31,51.2
5463,183560,3912,1,97,149.86,164.1,54.88,51.2
5464,183560,3912,1,107,160.02,164.1,53.52,51.2
5465,183560,3912,1,109,167.64,164.1,77.11,51.2
5466,183560,3912,1,118,160.02,164.1,63.5,51.2
5467,183560,3912,1,127,154.94,164.1,68.04,51.2
5468,183560,3912,1,130,154.94,164.1,63.5,51.2
5469,183560,3912,1,144,157.48,164.1,48.99,51.2
5470,183560,3912,1,150,160.02,164.1,54.43,51.2
5471,183560,3912,1,164,185.42,164.1,81.65,51.2
5472,183560,3912,1,214,149.86,164.1,63.5,51.2
5473,183560,3912,1,223,167.64,164.1,50.8,51.2
5474,183560,3912,1,229,154.94,164.1,68.04,51.2
5475,183560,3912,1,232,170.18,164.1,49.9,51.2
5476,904865,5052,1,4,172.72,166.5,62.6,64.7
5477,904865,5052,1,15,172.72,166.5,65.77,64.7
5478,904865,5052,1,18,157.48,166.5,68.04,64.7
5479,904865,5052,1,28,154.94,166.5,65.77,64.7
5480,904865,5052,1,36,170.18,166.5,63.5,64.7
5481,904865,5052,1,41,187.96,166.5,70.31,64.7
5482,904865,5052,1,56,165.1,166.5,54.43,64.7
5483,904865,5052,1,63,190.5,166.5,68.04,64.7
5484,904865,5052,1,74,172.72,166.5,70.31,64.7
5485,904865,5052,1,97,162.99,166.5,59.87,64.7
5486,904865,5052,1,107,167.64,166.5,61.23,64.7
5487,904865,5052,1,109,187.96,166.5,77.11,64.7
5488,904865,5052,1,118,172.72,166.5,74.84,64.7
5489,904865,5052,1,127,175.26,166.5,70.31,64.7
5490,904865,5052,1,130,160.02,166.5,68.04,64.7
5491,904865,5052,1,144,167.64,166.5,58.97,64.7
5492,904865,5052,1,150,167.64,166.5,61.23,64.7
5493,904865,5052,1,164,167.64,166.5,86.18,64.7
5494,904865,5052,1,214,157.48,166.5,65.77,64.7
5495,904865,5052,1,223,160.02,166.5,53.07,64.7
5496,904865,5052,1,229,193.04,166.5,58.97,64.7
5497,904865,5052,1,232,175.26,166.5,49.9,64.7
5498,648390,8759,1,4,162.56,161.1,58.97,62.2
5499,648390,8759,1,15,167.64,161.1,63.5,62.2
5500,648390,8759,1,18,170.18,161.1,68.04,62.2
5501,648390,8759,1,28,170.18,161.1,68.04,62.2
5502,648390,8759,1,36,167.64,161.1,65.77,62.2
5503,648390,8759,1,41,203.2,161.1,71.67,62.2
5504,648390,8759,1,56,165.1,161.1,58.97,62.2
5505,648390,8759,1,63,185.42,161.1,63.5,62.2
5506,648390,8759,1,74,172.72,161.1,75.75,62.2
5507,648390,8759,1,97,149.86,161.1,50.8,62.2
5508,648390,8759,1,107,162.56,161.1,53.52,62.2
5509,648390,8759,1,109,167.64,161.1,68.04,62.2
5510,648390,8759,1,118,162.56,161.1,63.5,62.2
5511,648390,8759,1,127,157.48,161.1,58.97,62.2
5512,648390,8759,1,130,172.72,161.1,73.48,62.2
5513,648390,8759,1,144,167.64,161.1,64.86,62.2
5514,648390,8759,1,150,170.18,161.1,65.77,62.2
5515,648390,8759,1,164,167.64,161.1,72.57,62.2
5516,648390,8759,1,214,177.8,161.1,74.84,62.2
5517,648390,8759,1,223,170.18,161.1,62.6,62.2
5518,648390,8759,1,229,195.58,161.1,77.11,62.2
5519,648390,8759,1,232,170.18,161.1,54.43,62.2
5520,111063,5587,1,4,167.64,163.2,63.5,55.45
5521,111063,5587,1,15,172.72,163.2,77.11,55.45
5522,111063,5587,1,18,154.94,163.2,63.5,55.45
5523,111063,5587,1,28,157.48,163.2,68.04,55.45
5524,111063,5587,1,36,165.1,163.2,61.23,55.45
5525,111063,5587,1,41,170.18,163.2,70.76,55.45
5526,111063,5587,1,56,172.72,163.2,61.23,55.45
5527,111063,5587,1,63,187.96,163.2,68.04,55.45
5528,111063,5587,1,74,167.64,163.2,72.12,55.45
5529,111063,5587,1,97,157.99,163.2,53.98,55.45
5530,111063,5587,1,107,167.64,163.2,59.42,55.45
5531,111063,5587,1,109,167.64,163.2,68.04,55.45
5532,111063,5587,1,118,177.8,163.2,81.65,55.45
5533,111063,5587,1,127,175.26,163.2,72.57,55.45
5534,111063,5587,1,130,157.48,163.2,65.77,55.45
5535,111063,5587,1,144,160.02,163.2,72.57,55.45
5536,111063,5587,1,150,160.02,163.2,54.43,55.45
5537,111063,5587,1,164,162.56,163.2,86.18,55.45
5538,111063,5587,1,214,167.64,163.2,79.38,55.45
5539,111063,5587,1,223,165.1,163.2,64.41,55.45
5540,111063,5587,1,229,162.56,163.2,54.43,55.45
5541,111063,5587,1,232,172.72,163.2,49.9,55.45
5542,411362,2463,1,4,165.1,156.0,58.97,73.25
5543,411362,2463,1,15,172.72,156.0,74.84,73.25
5544,411362,2463,1,18,129.54,156.0,68.04,73.25
5545,411362,2463,1,28,144.78,156.0,65.77,73.25
5546,411362,2463,1,36,167.64,156.0,58.97,73.25
5547,411362,2463,1,41,185.42,156.0,72.57,73.25
5548,411362,2463,1,56,165.1,156.0,63.5,73.25
5549,411362,2463,1,63,187.96,156.0,81.65,73.25
5550,411362,2463,1,74,175.26,156.0,72.57,73.25
5551,411362,2463,1,97,152.4,156.0,68.04,73.25
5552,411362,2463,1,107,165.1,156.0,58.51,73.25
5553,411362,2463,1,109,167.64,156.0,68.04,73.25
5554,411362,2463,1,118,160.02,156.0,65.77,73.25
5555,411362,2463,1,127,144.78,156.0,68.04,73.25
5556,411362,2463,1,130,144.78,156.0,54.43,73.25
5557,411362,2463,1,144,157.48,156.0,61.23,73.25
5558,411362,2463,1,150,157.48,156.0,61.23,73.25
5559,411362,2463,1,164,167.64,156.0,81.65,73.25
5560,411362,2463,1,214,157.48,156.0,81.65,73.25
5561,411362,2463,1,223,165.1,156.0,63.5,73.25
5562,411362,2463,1,229,195.58,156.0,81.65,73.25
5563,411362,2463,1,232,172.72,156.0,58.97,73.25
5564,978380,9972,1,4,177.8,178.9,74.84,88.75
5565,978380,9972,1,15,182.88,178.9,81.65,88.75
5566,978380,9972,1,18,200.66,178.9,79.38,88.75
5567,978380,9972,1,28,187.96,178.9,77.11,88.75
5568,978380,9972,1,36,175.26,178.9,72.57,88.75
5569,978380,9972,1,41,210.82,178.9,81.65,88.75
5570,978380,9972,1,56,182.88,178.9,81.65,88.75
5571,978380,9972,1,63,205.74,178.9,68.04,88.75
5572,978380,9972,1,74,190.5,178.9,72.57,88.75
5573,978380,9972,1,97,173.99,178.9,77.56,88.75
5574,978380,9972,1,107,170.18,178.9,63.05,88.75
5575,978380,9972,1,109,167.64,178.9,70.31,88.75
5576,978380,9972,1,118,182.88,178.9,77.11,88.75
5577,978380,9972,1,127,187.96,178.9,79.38,88.75
5578,978380,9972,1,130,180.34,178.9,79.38,88.75
5579,978380,9972,1,144,182.88,178.9,81.65,88.75
5580,978380,9972,1,150,180.34,178.9,81.65,88.75
5581,978380,9972,1,164,167.64,178.9,63.5,88.75
5582,978380,9972,1,214,175.26,178.9,79.38,88.75
5583,978380,9972,1,223,175.26,178.9,72.57,88.75
5584,978380,9972,1,229,165.1,178.9,81.65,88.75
5585,978380,9972,1,232,180.34,178.9,58.97,88.75
5586,463764,5919,1,4,182.88,183.0,74.84,91.95
5587,463764,5919,1,15,185.42,183.0,63.5,91.95
5588,463764,5919,1,18,187.96,183.0,74.84,91.95
5589,463764,5919,1,28,205.74,183.0,74.84,91.95
5590,463764,5919,1,36,172.72,183.0,74.84,91.95
5591,463764,5919,1,41,175.26,183.0,72.57,91.95
5592,463764,5919,1,56,182.88,183.0,72.57,91.95
5593,463764,5919,1,63,195.58,183.0,68.04,91.95
5594,463764,5919,1,74,187.96,183.0,73.48,91.95
5595,463764,5919,1,97,187.96,183.0,71.67,91.95
5596,463764,5919,1,107,180.34,183.0,74.84,91.95
5597,463764,5919,1,109,167.64,183.0,77.11,91.95
5598,463764,5919,1,118,185.42,183.0,79.38,91.95
5599,463764,5919,1,127,185.42,183.0,79.38,91.95
5600,463764,5919,1,130,180.34,183.0,76.2,91.95
5601,463764,5919,1,144,175.26,183.0,72.57,91.95
5602,463764,5919,1,150,172.72,183.0,65.77,91.95
5603,463764,5919,1,164,167.64,183.0,87.09,91.95
5604,463764,5919,1,214,172.72,183.0,81.65,91.95
5605,463764,5919,1,223,175.26,183.0,70.31,91.95
5606,463764,5919,1,229,198.12,183.0,81.65,91.95
5607,463764,5919,1,232,180.34,183.0,56.7,91.95
5608,967761,1118,1,4,172.72,160.9,70.31,80.4
5609,967761,1118,1,15,177.8,160.9,81.65,80.4
5610,967761,1118,1,18,175.26,160.9,77.11,80.4
5611,967761,1118,1,28,172.72,160.9,79.38,80.4
5612,967761,1118,1,36,172.72,160.9,74.84,80.4
5613,967761,1118,1,41,195.58,160.9,78.93,80.4
5614,967761,1118,1,56,177.8,160.9,77.11,80.4
5615,967761,1118,1,63,187.96,160.9,81.65,80.4
5616,967761,1118,1,74,187.96,160.9,70.31,80.4
5617,967761,1118,1,97,168.0,160.9,68.04,80.4
5618,967761,1118,1,107,165.1,160.9,63.5,80.4
5619,967761,1118,1,109,187.96,160.9,81.65,80.4
5620,967761,1118,1,118,167.64,160.9,74.84,80.4
5621,967761,1118,1,127,157.48,160.9,72.57,80.4
5622,967761,1118,1,130,157.48,160.9,63.5,80.4
5623,967761,1118,1,144,172.72,160.9,74.84,80.4
5624,967761,1118,1,150,167.64,160.9,70.31,80.4
5625,967761,1118,1,164,167.64,160.9,68.04,80.4
5626,967761,1118,1,214,157.48,160.9,68.04,80.4
5627,967761,1118,1,223,170.18,160.9,81.65,80.4
5628,967761,1118,1,229,162.56,160.9,54.43,80.4
5629,967761,1118,1,232,175.26,160.9,63.5,80.4
5630,178364,5783,1,4,160.02,157.6,50.8,61.3
5631,178364,5783,1,15,162.56,157.6,68.04,61.3
5632,178364,5783,1,18,142.24,157.6,58.97,61.3
5633,178364,5783,1,28,157.48,157.6,63.5,61.3
5634,178364,5783,1,36,167.64,157.6,58.97,61.3
5635,178364,5783,1,41,157.48,157.6,68.04,61.3
5636,178364,5783,1,56,167.64,157.6,56.7,61.3
5637,178364,5783,1,63,127.0,157.6,65.77,61.3
5638,178364,5783,1,74,175.26,157.6,65.77,61.3
5639,178364,5783,1,97,149.86,157.6,57.61,61.3
5640,178364,5783,1,107,157.48,157.6,52.16,61.3
5641,178364,5783,1,109,180.34,157.6,68.04,61.3
5642,178364,5783,1,118,160.02,157.6,65.77,61.3
5643,178364,5783,1,127,144.78,157.6,58.97,61.3
5644,178364,5783,1,130,157.48,157.6,63.5,61.3
5645,178364,5783,1,144,160.02,157.6,58.97,61.3
5646,178364,5783,1,150,160.02,157.6,56.7,61.3
5647,178364,5783,1,164,175.26,157.6,72.57,61.3
5648,178364,5783,1,214,142.24,157.6,63.5,61.3
5649,178364,5783,1,223,160.02,157.6,54.43,61.3
5650,178364,5783,1,229,162.56,157.6,58.97,61.3
5651,178364,5783,1,232,162.56,157.6,45.36,61.3
5652,189276,6107,1,4,160.02,164.0,53.52,55.45
5653,189276,6107,1,15,162.56,164.0,63.5,55.45
5654,189276,6107,1,18,157.48,164.0,68.04,55.45
5655,189276,6107,1,28,157.48,164.0,63.5,55.45
5656,189276,6107,1,36,170.18,164.0,61.23,55.45
5657,189276,6107,1,41,157.48,164.0,45.36,55.45
5658,189276,6107,1,56,170.18,164.0,63.5,55.45
5659,189276,6107,1,63,134.62,164.0,64.41,55.45
5660,189276,6107,1,74,172.72,164.0,71.67,55.45
5661,189276,6107,1,97,152.91,164.0,50.8,55.45
5662,189276,6107,1,107,162.56,164.0,54.43,55.45
5663,189276,6107,1,109,167.64,164.0,68.04,55.45
5664,189276,6107,1,118,160.02,164.0,58.97,55.45
5665,189276,6107,1,127,167.64,164.0,70.31,55.45
5666,189276,6107,1,130,170.18,164.0,63.5,55.45
5667,189276,6107,1,144,154.94,164.0,47.63,55.45
5668,189276,6107,1,150,162.56,164.0,58.97,55.45
5669,189276,6107,1,164,154.94,164.0,81.65,55.45
5670,189276,6107,1,214,134.62,164.0,65.77,55.45
5671,189276,6107,1,223,162.56,164.0,53.98,55.45
5672,189276,6107,1,229,195.58,164.0,54.43,55.45
5673,189276,6107,1,232,167.64,164.0,54.43,55.45
5674,669773,9329,1,4,165.1,157.9,62.6,55.45
5675,669773,9329,1,15,170.18,157.9,72.57,55.45
5676,669773,9329,1,18,157.48,157.9,68.04,55.45
5677,669773,9329,1,28,149.86,157.9,68.04,55.45
5678,669773,9329,1,36,167.64,157.9,56.7,55.45
5679,669773,9329,1,41,172.72,157.9,67.13,55.45
5680,669773,9329,1,56,165.1,157.9,58.97,55.45
5681,669773,9329,1,63,195.58,157.9,80.74,55.45
5682,669773,9329,1,74,175.26,157.9,70.31,55.45
5683,669773,9329,1,97,157.48,157.9,49.9,55.45
5684,669773,9329,1,107,160.02,157.9,53.52,55.45
5685,669773,9329,1,109,165.1,157.9,68.04,55.45
5686,669773,9329,1,118,170.18,157.9,68.04,55.45
5687,669773,9329,1,127,170.18,157.9,72.57,55.45
5688,669773,9329,1,130,137.16,157.9,58.97,55.45
5689,669773,9329,1,144,154.94,157.9,49.9,55.45
5690,669773,9329,1,150,160.02,157.9,54.43,55.45
5691,669773,9329,1,164,175.26,157.9,86.18,55.45
5692,669773,9329,1,214,157.48,157.9,72.57,55.45
5693,669773,9329,1,223,170.18,157.9,57.15,55.45
5694,669773,9329,1,229,162.56,157.9,61.23,55.45
5695,669773,9329,1,232,167.64,157.9,49.9,55.45
5696,575812,4196,1,4,170.18,159.7,61.23,44.15
5697,575812,4196,1,15,167.64,159.7,63.5,44.15
5698,575812,4196,1,18,127.0,159.7,63.5,44.15
5699,575812,4196,1,28,137.16,159.7,63.5,44.15
5700,575812,4196,1,36,165.1,159.7,49.9,44.15
5701,575812,4196,1,41,154.94,159.7,61.23,44.15
5702,575812,4196,1,56,162.56,159.7,49.9,44.15
5703,575812,4196,1,63,160.02,159.7,63.5,44.15
5704,575812,4196,1,74,175.26,159.7,72.57,44.15
5705,575812,4196,1,97,147.32,159.7,47.63,44.15
5706,575812,4196,1,107,162.56,159.7,54.88,44.15
5707,575812,4196,1,109,167.64,159.7,77.11,44.15
5708,575812,4196,1,118,162.56,159.7,58.97,44.15
5709,575812,4196,1,127,160.02,159.7,72.57,44.15
5710,575812,4196,1,130,124.46,159.7,54.43,44.15
5711,575812,4196,1,144,154.94,159.7,47.63,44.15
5712,575812,4196,1,150,160.02,159.7,54.43,44.15
5713,575812,4196,1,164,160.02,159.7,72.57,44.15
5714,575812,4196,1,214,154.94,159.7,74.84,44.15
5715,575812,4196,1,223,167.64,159.7,53.98,44.15
5716,575812,4196,1,229,195.58,159.7,68.04,44.15
5717,575812,4196,1,232,165.1,159.7,49.9,44.15
5718,499673,7782,1,4,162.56,161.0,61.23,65.25
5719,499673,7782,1,15,170.18,161.0,68.04,65.25
5720,499673,7782,1,18,149.86,161.0,61.23,65.25
5721,499673,7782,1,28,134.62,161.0,61.23,65.25
5722,499673,7782,1,36,172.72,161.0,72.57,65.25
5723,499673,7782,1,41,185.42,161.0,81.65,65.25
5724,499673,7782,1,56,172.72,161.0,61.23,65.25
5725,499673,7782,1,63,220.98,161.0,77.56,65.25
5726,499673,7782,1,74,167.64,161.0,63.5,65.25
5727,499673,7782,1,97,149.86,161.0,51.71,65.25
5728,499673,7782,1,107,165.1,161.0,61.69,65.25
5729,499673,7782,1,109,157.48,161.0,68.04,65.25
5730,499673,7782,1,118,175.26,161.0,74.84,65.25
5731,499673,7782,1,127,157.48,161.0,77.11,65.25
5732,499673,7782,1,130,170.18,161.0,72.57,65.25
5733,499673,7782,1,144,170.18,161.0,70.31,65.25
5734,499673,7782,1,150,172.72,161.0,65.77,65.25
5735,499673,7782,1,164,185.42,161.0,81.65,65.25
5736,499673,7782,1,214,149.86,161.0,70.31,65.25
5737,499673,7782,1,223,170.18,161.0,58.97,65.25
5738,499673,7782,1,229,167.64,161.0,58.97,65.25
5739,499673,7782,1,232,165.1,161.0,45.36,65.25
5740,315327,7942,1,4,180.34,179.8,72.57,62.65
5741,315327,7942,1,15,187.96,179.8,81.65,62.65
5742,315327,7942,1,18,157.48,179.8,70.31,62.65
5743,315327,7942,1,28,187.96,179.8,74.84,62.65
5744,315327,7942,1,36,187.96,179.8,86.18,62.65
5745,315327,7942,1,41,195.58,179.8,65.77,62.65
5746,315327,7942,1,56,175.26,179.8,68.04,62.65
5747,315327,7942,1,63,231.14,179.8,29.48,62.65
5748,315327,7942,1,74,187.96,179.8,68.04,62.65
5749,315327,7942,1,97,171.96,179.8,69.85,62.65
5750,315327,7942,1,107,172.72,179.8,70.76,62.65
5751,315327,7942,1,109,187.96,179.8,68.04,62.65
5752,315327,7942,1,118,187.96,179.8,81.65,62.65
5753,315327,7942,1,127,190.5,179.8,77.11,62.65
5754,315327,7942,1,130,190.5,179.8,77.11,62.65
5755,315327,7942,1,144,177.8,179.8,72.57,62.65
5756,315327,7942,1,150,185.42,179.8,83.91,62.65
5757,315327,7942,1,164,167.64,179.8,68.04,62.65
5758,315327,7942,1,214,180.34,179.8,86.18,62.65
5759,315327,7942,1,223,185.42,179.8,74.84,62.65
5760,315327,7942,1,229,162.56,179.8,54.43,62.65
5761,315327,7942,1,232,187.96,179.8,58.97,62.65
5762,925635,5721,1,4,185.42,179.0,79.38,92.8
5763,925635,5721,1,15,193.04,179.0,86.18,92.8
5764,925635,5721,1,18,157.48,179.0,72.57,92.8
5765,925635,5721,1,28,200.66,179.0,81.65,92.8
5766,925635,5721,1,36,182.88,179.0,83.91,92.8
5767,925635,5721,1,41,205.74,179.0,83.91,92.8
5768,925635,5721,1,56,180.34,179.0,81.65,92.8
5769,925635,5721,1,63,190.5,179.0,72.57,92.8
5770,925635,5721,1,74,187.96,179.0,74.84,92.8
5771,925635,5721,1,97,171.96,179.0,69.85,92.8
5772,925635,5721,1,107,177.8,179.0,77.11,92.8
5773,925635,5721,1,109,167.64,179.0,77.11,92.8
5774,925635,5721,1,118,185.42,179.0,83.91,92.8
5775,925635,5721,1,127,190.5,179.0,79.38,92.8
5776,925635,5721,1,130,172.72,179.0,74.84,92.8
5777,925635,5721,1,144,177.8,179.0,81.65,92.8
5778,925635,5721,1,150,180.34,179.0,81.65,92.8
5779,925635,5721,1,164,187.96,179.0,86.18,92.8
5780,925635,5721,1,214,175.26,179.0,70.31,92.8
5781,925635,5721,1,223,185.42,179.0,77.11,92.8
5782,925635,5721,1,229,195.58,179.0,63.5,92.8
5783,925635,5721,1,232,177.8,179.0,83.91,92.8
5784,426284,5969,3,1,172.72,175.0,68.04,75.0
5785,426284,5969,3,19,177.8,175.0,79.38,75.0
5786,426284,5969,3,26,172.72,175.0,90.72,75.0
5787,426284,5969,3,34,182.88,175.0,62.6,75.0
5788,426284,5969,3,42,180.34,175.0,90.72,75.0
5789,426284,5969,3,61,177.8,175.0,65.77,75.0
5790,426284,5969,3,70,175.26,175.0,79.38,75.0
5791,426284,5969,3,73,175.26,175.0,54.43,75.0
5792,426284,5969,3,86,172.72,175.0,72.57,75.0
5793,426284,5969,3,93,167.64,175.0,90.72,75.0
5794,426284,5969,3,103,182.88,175.0,79.38,75.0
5795,426284,5969,3,124,185.42,175.0,58.97,75.0
5796,426284,5969,3,131,165.1,175.0,58.97,75.0
5797,426284,5969,3,141,180.34,175.0,72.57,75.0
5798,426284,5969,3,145,165.1,175.0,68.04,75.0
5799,426284,5969,3,153,170.18,175.0,76.66,75.0
5800,426284,5969,3,156,190.5,175.0,79.83,75.0
5801,426284,5969,3,165,170.18,175.0,30.84,75.0
5802,426284,5969,3,188,185.42,175.0,76.2,75.0
5803,426284,5969,3,209,200.66,175.0,84.82,75.0
5804,426284,5969,3,222,228.6,175.0,68.04,75.0
5805,426284,5969,3,231,185.42,175.0,78.93,75.0
5806,507508,2690,3,1,165.1,156.6,58.97,64.95
5807,507508,2690,3,19,172.72,156.6,54.43,64.95
